images,masks
data/human_segmentation_kaggle/images/ds6_pexels-photo-681991.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-681991.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-795771.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-795771.png
data/human_segmentation_kaggle/images/ds8_girl-woman-pretty-nice-39594.png,data/human_segmentation_kaggle/masks/ds8_girl-woman-pretty-nice-39594.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-775771.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-775771.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-314548.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-314548.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-318380_YxLfiJirkR.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-318380_YxLfiJirkR.png
data/human_segmentation_kaggle/images/ds11_girl-young-blue-eyes-eyes-39295.png,data/human_segmentation_kaggle/masks/ds11_girl-young-blue-eyes-eyes-39295.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-803968_cxuub1Q6aC.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-803968_cxuub1Q6aC.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-137757.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-137757.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-867220.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-867220.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-801629.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-801629.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-596126.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-596126.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-797758.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-797758.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-340779.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-340779.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-836013_t2rV4AxbGF.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-836013_t2rV4AxbGF.png
data/human_segmentation_kaggle/images/ds4_pexels-photo-775279.png,data/human_segmentation_kaggle/masks/ds4_pexels-photo-775279.png
data/human_segmentation_kaggle/images/ds11_car-toy-childhood-child-163768.png,data/human_segmentation_kaggle/masks/ds11_car-toy-childhood-child-163768.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-784372.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-784372.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-325696.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-325696.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-269393.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-269393.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-704263.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-704263.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-221446_Osesk4wc9V.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-221446_Osesk4wc9V.png
data/human_segmentation_kaggle/images/ds8_woman-snow-winter-portrait-40503.png,data/human_segmentation_kaggle/masks/ds8_woman-snow-winter-portrait-40503.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-429248_LwD8AWhVGk.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-429248_LwD8AWhVGk.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-88654.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-88654.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-364382.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-364382.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-312492.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-312492.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-802522.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-802522.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-681294.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-681294.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-415188_eivw722GsP.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-415188_eivw722GsP.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-413875.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-413875.png
data/human_segmentation_kaggle/images/ds13_pexels-photo-206369.png,data/human_segmentation_kaggle/masks/ds13_pexels-photo-206369.png
data/human_segmentation_kaggle/images/ds8_girl-cold-freeze-woman-47738.png,data/human_segmentation_kaggle/masks/ds8_girl-cold-freeze-woman-47738.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-596824.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-596824.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-764876.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-764876.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-831468.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-831468.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-262207.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-262207.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-819482.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-819482.png
data/human_segmentation_kaggle/images/ds6_summer-darling-thatsdarling.png,data/human_segmentation_kaggle/masks/ds6_summer-darling-thatsdarling.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-185930.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-185930.png
data/human_segmentation_kaggle/images/ds7_american-football-kicker-kickoff-sport-159710.png,data/human_segmentation_kaggle/masks/ds7_american-football-kicker-kickoff-sport-159710.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-715546.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-715546.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-853405_7mFaOlC14M.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-853405_7mFaOlC14M.png
data/human_segmentation_kaggle/images/ds6_women-model-beauty-portrait.png,data/human_segmentation_kaggle/masks/ds6_women-model-beauty-portrait.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-219597.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-219597.png
data/human_segmentation_kaggle/images/ds6_adult-black-body-costume-41944.png,data/human_segmentation_kaggle/masks/ds6_adult-black-body-costume-41944.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-290416.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-290416.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206306.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206306.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-795783.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-795783.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-546657.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-546657.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-209995.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-209995.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-792149.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-792149.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-690903.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-690903.png
data/human_segmentation_kaggle/images/ds13_pexels-photo-230801.png,data/human_segmentation_kaggle/masks/ds13_pexels-photo-230801.png
data/human_segmentation_kaggle/images/ds1_portrait-character-black-and-white-lofty-tone-157669.png,data/human_segmentation_kaggle/masks/ds1_portrait-character-black-and-white-lofty-tone-157669.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-703838.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-703838.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-804828.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-804828.png
data/human_segmentation_kaggle/images/ds6_kids-children-girls-hiding-50574.png,data/human_segmentation_kaggle/masks/ds6_kids-children-girls-hiding-50574.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-752789.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-752789.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-542257_iERahPyUWN.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-542257_iERahPyUWN.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-731810_EFoxOWwxvP.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-731810_EFoxOWwxvP.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-705296.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-705296.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-758857.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-758857.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-531170.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-531170.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-274797.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-274797.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-326603.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-326603.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-416778.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-416778.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-734551.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-734551.png
data/human_segmentation_kaggle/images/ds6_adult-caucasian-child-daughter-41316.png,data/human_segmentation_kaggle/masks/ds6_adult-caucasian-child-daughter-41316.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-371997.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-371997.png
data/human_segmentation_kaggle/images/ds2_person-woman-coffee-cup.png,data/human_segmentation_kaggle/masks/ds2_person-woman-coffee-cup.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-691861.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-691861.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-756562_d3bAcNDyVW.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-756562_d3bAcNDyVW.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-246367.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-246367.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-247287.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-247287.png
data/human_segmentation_kaggle/images/ds6_allergy-cold-disease-flu-41284.png,data/human_segmentation_kaggle/masks/ds6_allergy-cold-disease-flu-41284.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-206445.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-206445.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-771175.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-771175.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-851949_aPrRWIGMcv.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-851949_aPrRWIGMcv.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-534256.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-534256.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-235485.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-235485.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-769745.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-769745.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-884551.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-884551.png
data/human_segmentation_kaggle/images/ds8_sea-fashion-woman-water_ZGurxud8dO.png,data/human_segmentation_kaggle/masks/ds8_sea-fashion-woman-water_ZGurxud8dO.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-92928.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-92928.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-354978.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-354978.png
data/human_segmentation_kaggle/images/ds11_baby-boy-child-christmas-41173.png,data/human_segmentation_kaggle/masks/ds11_baby-boy-child-christmas-41173.png
data/human_segmentation_kaggle/images/ds7_greeting-cylinder-chapeau-dignity-57446.png,data/human_segmentation_kaggle/masks/ds7_greeting-cylinder-chapeau-dignity-57446.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-746835.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-746835.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-844919.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-844919.png
data/human_segmentation_kaggle/images/ds8_baby-child-cute-family-41313.png,data/human_segmentation_kaggle/masks/ds8_baby-child-cute-family-41313.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-208151_qU2WOBaGbN.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-208151_qU2WOBaGbN.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-432743.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-432743.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-301328.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-301328.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-240145.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-240145.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-843563.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-843563.png
data/human_segmentation_kaggle/images/ds4_pexels-photo-825996.png,data/human_segmentation_kaggle/masks/ds4_pexels-photo-825996.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-91471.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-91471.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-399672.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-399672.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-801618.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-801618.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-752787.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-752787.png
data/human_segmentation_kaggle/images/ds6_water-splashing-childhood-child-160970.png,data/human_segmentation_kaggle/masks/ds6_water-splashing-childhood-child-160970.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-451815.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-451815.png
data/human_segmentation_kaggle/images/ds2_fashion-person-woman-taking-photo.png,data/human_segmentation_kaggle/masks/ds2_fashion-person-woman-taking-photo.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206267.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206267.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-241555.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-241555.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-206349.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-206349.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-255280_AeNINRGWng.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-255280_AeNINRGWng.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-308249.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-308249.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-300964.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-300964.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-835930.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-835930.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-371248.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-371248.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206454.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206454.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-415484.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-415484.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-774557.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-774557.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-746695.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-746695.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206394.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206394.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-167669.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-167669.png
data/human_segmentation_kaggle/images/ds8_necklace-jewelry-silver-woman-46288.png,data/human_segmentation_kaggle/masks/ds8_necklace-jewelry-silver-woman-46288.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-442541.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-442541.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-746825.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-746825.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-207677.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-207677.png
data/human_segmentation_kaggle/images/ds2_woman-female-beauty-model.png,data/human_segmentation_kaggle/masks/ds2_woman-female-beauty-model.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-428544.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-428544.png
